length, entropy, alexa_grams, word_grams, diff, class
13,3.085055,46.740629,58.291172,-11.550543,legit
13,2.719295,30.648528,47.220299,-16.571772,legit
11,2.913977,41.716674,52.848998,-11.132323,legit
8,3,17.155994,21.714887,-4.558893,legit
21,3.136864,79.889482,103.877176,-23.987693,legit
5,1.921928,6.05527,12.297212,-6.241942,legit
9,2.947703,25.594138,30.827514,-5.233377,legit
4,2,3.350442,4.431235,-1.080793,legit
14,3.235926,57.884676,79.89941,-22.014734,legit
13,3.392747,29.153072,33.648584,-4.495513,legit
6,2.584963,18.245597,19.014195,-0.768597,legit
12,3.084963,52.203685,66.1096,-13.905915,legit
14,3.039149,54.467506,81.633228,-27.165722,legit
11,3.095795,32.291839,43.210441,-10.918602,legit
6,1.918296,12.596143,16.765033,-4.16889,legit
12,3.251629,52.188526,44.952318,7.236208,legit
7,2.521641,9.486249,16.582749,-7.0965,legit
8,2.75,18.177441,24.05854,-5.881099,legit
10,2.921928,24.071909,27.878748,-3.806839,legit
6,2.584963,9.928139,9.086993,0.841146,legit
11,2.845351,38.273186,52.528475,-14.255288,legit
5,2.321928,7.080659,6.604725,0.475934,legit
12,3.251629,40.693543,36.091459,4.602084,legit
5,2.321928,4.813821,5.622554,-0.808733,legit
12,2.918296,38.956871,35.438046,3.518825,legit
11,2.845351,26.407402,30.408706,-4.001304,legit
11,2.845351,24.68085,36.934358,-12.253508,legit
5,2.321928,4.387746,4.763128,-0.375383,legit
15,3.373557,47.853755,75.873155,-28.0194,legit
8,2.5,15.635498,22.178399,-6.5429,legit
15,3.373557,74.735531,77.990095,-3.254565,legit
13,2.968919,51.702845,60.421257,-8.718413,legit
4,2,2.586587,4.260071,-1.673484,legit
9,2.947703,12.027596,16.414149,-4.386553,legit
12,2.918296,52.258532,69.109244,-16.850713,legit
15,3.506891,58.397871,66.105093,-7.707223,legit
12,3.418296,36.560466,32.981463,3.579003,legit
10,2.446439,26.999484,34.147569,-7.148085,legit
16,3.20282,68.653543,91.254404,-22.600861,legit
10,3.121928,36.11295,24.433593,11.679357,legit
11,2.845351,38.092373,52.413057,-14.320683,legit
12,2.522055,39.197489,50.723432,-11.525942,legit
19,2.945039,70.995435,99.057138,-28.061703,legit
12,3.084963,58.875263,52.578937,6.296326,legit
12,3.418296,42.081401,54.332864,-12.251462,legit
16,3.280639,71.268283,87.749612,-16.481329,legit
11,3.095795,35.525025,32.913729,2.611296,legit
14,3.182006,59.728225,78.909391,-19.181166,legit
7,2.521641,24.157876,35.243047,-11.085171,legit
5,2.321928,4.407816,4.666612,-0.258796,legit
6,2.584963,8.400673,8.76986,-0.369187,legit
7,2.521641,17.981691,14.76848,3.213211,legit
11,2.913977,37.751106,40.165855,-2.414749,legit
13,3.180833,46.407251,45.136595,1.270656,legit
11,2.845351,42.466769,48.931483,-6.464714,legit
19,3.260828,88.055369,113.715892,-25.660523,legit
5,2.321928,7.14054,10.733472,-3.592932,legit
9,2.281036,34.990714,33.421025,1.569689,legit
16,3.45282,48.268029,42.289519,5.978509,legit
13,3.180833,40.038501,49.135237,-9.096736,legit
18,3.725481,80.439279,90.894273,-10.454994,legit
13,2.873141,49.618467,58.90041,-9.281944,legit
11,3.277613,20.298934,32.629556,-12.330621,legit
17,3.337175,50.396231,57.787025,-7.390794,legit
9,2.947703,20.613332,26.323523,-5.710191,legit
9,2.503258,36.976963,33.060032,3.91693,legit
8,3,15.839292,17.021273,-1.181981,legit
8,2.75,24.325699,30.497195,-6.171495,legit
9,2.947703,28.462716,25.765275,2.697441,legit
12,3.084963,44.643718,38.197749,6.44597,legit
13,2.931209,26.308792,39.12286,-12.814069,legit
7,2.807355,19.997574,11.226661,8.770913,legit
11,3.095795,36.622402,47.519884,-10.897482,legit
10,3.121928,31.660474,24.076804,7.58367,legit
10,3.321928,38.766125,48.403509,-9.637384,legit
17,3.286896,53.31425,69.849819,-16.535569,legit
7,2.807355,11.125874,12.086618,-0.960744,legit
18,3.19716,80.944533,103.799188,-22.854655,legit
15,3.373557,63.871363,83.745442,-19.874079,legit
5,1.521928,9.041814,13.373244,-4.331431,legit
22,3.481715,84.330017,59.151752,25.178265,legit
14,3.182006,53.013057,69.257396,-16.244339,legit
14,3.235926,45.744267,63.614562,-17.870295,legit
10,2.846439,28.261994,39.354662,-11.092668,legit
8,2.75,18.647409,27.263503,-8.616093,legit
9,2.641604,23.87962,34.805248,-10.925628,legit
4,2,3.161068,0,3.161068,legit
11,3.095795,28.263684,26.593614,1.67007,legit
9,2.947703,34.775188,39.231062,-4.455874,legit
13,3.392747,60.20028,65.339286,-5.139007,legit
13,3.546594,39.33757,36.357317,2.980253,legit
16,3.5,56.288466,51.105742,5.182725,legit
16,3.20282,73.608788,74.109371,-0.500584,legit
12,2.584963,35.544923,18.561699,16.983224,legit
16,3.32782,45.043024,44.999111,0.043913,legit
10,2.846439,26.100717,38.303714,-12.202998,legit
14,3.039149,54.193366,75.799167,-21.605801,legit
10,2.921928,33.654428,40.102716,-6.448288,legit
6,2.584963,11.243447,13.197944,-1.954498,legit
18,3.572431,60.187176,80.747138,-20.559962,legit
14,3.521641,52.031481,48.992388,3.039093,legit
5,1.921928,6.077297,7.550705,-1.473408,legit
11,3.095795,37.919954,37.115207,0.804747,legit
15,3.139572,43.108674,58.781919,-15.673244,legit
13,3.085055,34.125097,50.092754,-15.967657,legit
5,1.921928,2.973128,3.083503,-0.110375,legit
19,3.721612,78.848161,80.085796,-1.237635,legit
19,3.260828,77.544901,94.416612,-16.871711,legit
10,2.921928,41.110684,44.132587,-3.021903,legit
19,3.681881,80.171526,113.854708,-33.683182,legit
18,3.308271,75.199644,100.344323,-25.144679,legit
19,3.616349,82.398803,105.566108,-23.167305,legit
16,3.07782,78.820864,81.950135,-3.129271,legit
16,3.25,65.832969,75.87412,-10.041151,legit
10,2.446439,19.869507,28.539132,-8.669625,legit
9,2.503258,30.391497,33.302654,-2.911158,legit
15,2.789898,68.169042,86.674011,-18.504969,legit
6,2.251629,7.681692,12.91777,-5.236078,legit
6,2.584963,9.25876,11.750997,-2.492237,legit
10,3.121928,32.364196,37.904277,-5.540081,legit
10,3.121928,36.834163,53.175933,-16.34177,legit
9,2.503258,28.692511,37.021709,-8.329198,legit
5,2.321928,7.142585,10.513916,-3.371331,legit
9,3.169925,24.27056,38.599849,-14.329289,legit
16,3.155639,59.702446,73.056281,-13.353835,legit
10,3.121928,31.702881,34.86734,-3.164459,legit
6,2.584963,12.513884,15.017731,-2.503847,legit
11,3.095795,41.524597,45.65631,-4.131713,legit
16,3.405639,63.87004,61.459604,2.410436,legit
6,2.584963,9.097902,11.773777,-2.675875,legit
6,2.584963,6.802762,9.934988,-3.132226,legit
9,2.725481,20.534062,26.284836,-5.750773,legit
8,2.155639,21.169127,25.570927,-4.4018,legit
8,2.75,20.752218,27.718596,-6.966378,legit
14,3.324863,65.766558,72.107585,-6.341027,legit
11,3.459432,19.756713,19.535999,0.220714,legit
11,3.095795,32.791763,38.563394,-5.771632,legit
5,1.921928,9.740966,14.915428,-5.174461,legit
13,3.392747,42.563291,25.036251,17.52704,legit
13,3.334679,64.471249,77.352763,-12.881515,legit
8,3,18.057701,23.982501,-5.9248,legit
5,1.921928,13.1692,17.419308,-4.250107,legit
10,2.246439,38.385732,48.685382,-10.299649,legit
10,2.921928,37.100361,44.938007,-7.837646,legit
14,3.664498,59.650483,61.500449,-1.849966,legit
13,3.238901,41.577881,55.058747,-13.480866,legit
20,3.484184,77.561724,44.826813,32.734911,legit
12,3.251629,47.755528,53.937038,-6.18151,legit
25,3.733661,92.25543,93.09947,-0.84404,legit
8,2.5,22.02188,30.168356,-8.146475,legit
10,2.921928,19.713397,24.492873,-4.779476,legit
11,3.277613,45.480632,58.703859,-13.223227,legit
10,2.921928,33.670464,45.872412,-12.201948,legit
13,3.180833,48.64857,53.081306,-4.432737,legit
6,2.251629,10.014291,5.707826,4.306465,legit
7,2.235926,16.453257,22.196752,-5.743495,legit
11,3.095795,31.460462,37.126608,-5.666146,legit
7,1.950212,19.820399,25.908666,-6.088267,legit
10,3.121928,38.164513,50.35373,-12.189217,legit
12,3.418296,51.380964,45.245502,6.135462,legit
17,3.337175,58.149328,78.099757,-19.950429,legit
10,2.921928,47.918206,50.751646,-2.833439,legit
8,2.5,31.085826,33.559751,-2.473925,legit
6,2.584963,5.527114,5.898223,-0.371109,legit
12,2.855389,42.047985,51.982541,-9.934556,legit
15,3.323231,50.186725,67.150438,-16.963713,legit
14,2.842371,43.822043,52.223522,-8.401479,legit
9,3.169925,26.271854,36.587175,-10.315321,legit
21,3.558519,65.774869,93.0204,-27.245531,legit
9,2.725481,28.286732,39.043166,-10.756434,legit
15,3.056565,45.449817,60.370804,-14.920987,legit
6,2.584963,17.286285,19.009273,-1.722988,legit
12,2.792481,24.071358,34.786856,-10.715498,legit
9,2.947703,36.308983,44.1827,-7.873717,legit
10,2.921928,27.416491,30.316368,-2.899877,legit
6,2.251629,11.721548,18.43747,-6.715922,legit
6,2.251629,11.317874,12.083511,-0.765637,legit
11,2.913977,36.152234,45.360317,-9.208083,legit
7,2.521641,11.083431,16.87762,-5.79419,legit
8,2.75,18.947,23.310392,-4.363392,legit
13,3.238901,48.711838,70.415017,-21.703179,legit
10,2.921928,41.855939,50.135346,-8.279407,legit
14,3.182006,43.771228,42.724154,1.047074,legit
12,3.251629,40.615546,46.28826,-5.672714,legit
9,2.947703,23.682143,30.826251,-7.144108,legit
18,3.530493,85.578683,115.434907,-29.856224,legit
8,2.75,10.751299,11.268939,-0.51764,legit
10,2.721928,31.18439,39.810625,-8.626235,legit
11,3.095795,26.59055,32.268523,-5.677973,legit
6,2.251629,10.445403,14.923142,-4.477739,legit
6,2.584963,7.163449,6.355729,0.807719,legit
6,2.584963,15.801889,16.845405,-1.043516,legit
10,3.321928,26.285813,25.547196,0.738616,legit
10,2.846439,25.139564,35.787519,-10.647955,legit
15,3.006239,31.997297,38.927841,-6.930544,legit
19,3.471354,50.829023,83.096462,-32.267439,legit
7,2.521641,15.630295,21.946696,-6.3164,legit
12,3.084963,41.623759,51.488066,-9.864308,legit
7,2.521641,16.65408,18.554253,-1.900172,legit
6,2.251629,6.923584,8.076487,-1.152903,legit
12,3.418296,48.487128,48.81621,-0.329083,legit
12,3.084963,25.007393,37.064001,-12.056608,legit
11,2.913977,36.652336,32.460528,4.191808,legit
14,3.039149,43.601038,62.746941,-19.145903,legit
11,3.027169,25.43122,27.844373,-2.413153,legit
17,3.499228,76.376655,96.572149,-20.195493,legit
19,3.366091,74.392523,93.598879,-19.206356,legit
9,2.947703,25.727701,27.817033,-2.089332,legit
8,2.5,15.685171,24.074337,-8.389166,legit
5,2.321928,3.404492,2.658965,0.745527,legit
8,2.5,17.35725,19.660983,-2.303733,legit
11,3.095795,49.777905,57.465758,-7.687853,legit
14,3.378783,50.962254,54.394079,-3.431824,legit
9,2.947703,17.829153,23.689335,-5.860182,legit
6,2.251629,13.01394,15.509707,-2.495767,legit
7,2.807355,8.804668,8.67128,0.133387,legit
10,2.721928,29.355876,43.674918,-14.319042,legit
14,3.378783,28.93009,34.631557,-5.701467,legit
9,2.947703,30.500851,44.923335,-14.422484,legit
13,2.623517,45.52954,70.066146,-24.536606,legit
11,3.095795,31.208793,31.440053,-0.231261,legit
16,3.125,53.154006,57.684009,-4.530003,legit
13,3.238901,55.800588,67.689381,-11.888793,legit
8,2.75,20.872131,26.90274,-6.03061,legit
15,2.789898,39.529326,60.499827,-20.970501,legit
6,2.251629,19.220889,25.476754,-6.255865,legit
16,3.625,53.682935,57.879258,-4.196323,legit
11,2.663533,29.354129,31.302345,-1.948216,legit
10,2.321928,30.843843,46.842178,-15.998335,legit
9,2.725481,35.182433,42.252898,-7.070465,legit
9,2.725481,28.409106,29.356885,-0.94778,legit
10,3.321928,13.864314,16.568481,-2.704166,legit
10,2.721928,34.671842,31.01718,3.654662,legit
7,2.807355,16.399647,19.755653,-3.356006,legit
12,3.084963,27.673032,41.025263,-13.35223,legit
12,2.855389,49.906164,66.993823,-17.087659,legit
16,3.375,64.424037,66.607409,-2.183372,legit
5,1.921928,5.110913,3.747567,1.363346,legit
9,2.641604,21.37257,19.62204,1.75053,legit
8,3,18.154302,22.052902,-3.8986,legit
12,3.251629,47.226376,44.322366,2.904011,legit
13,2.719295,55.36413,67.963877,-12.599748,legit
16,3.20282,64.332576,78.61826,-14.285684,legit
4,1.5,4.86321,3.918555,0.944655,legit
10,2.646439,32.372435,44.854769,-12.482334,legit
6,2.251629,6.028181,6.70328,-0.675099,legit
8,2.405639,25.387198,30.230881,-4.843683,legit
14,3.664498,44.903741,56.023952,-11.120211,legit
11,2.913977,37.199799,50.555248,-13.355449,legit
13,2.931209,39.123506,53.090714,-13.967208,legit
18,3.350209,91.502185,84.083458,7.418727,legit
13,2.873141,51.60916,68.449956,-16.840796,legit
13,3.238901,38.559054,44.603886,-6.044832,legit
22,3.481715,92.412571,100.60535,-8.192779,legit
14,3.235926,42.552294,33.12956,9.422734,legit
7,2.807355,16.60058,23.366183,-6.765603,legit
15,3.506891,68.728886,87.449183,-18.720297,legit
15,3.056565,38.070795,50.367257,-12.296462,legit
17,3.057476,62.923808,83.932066,-21.008258,legit
13,3.180833,19.045852,19.328074,-0.282222,legit
9,2.503258,23.04725,16.637519,6.409731,legit
11,3.095795,25.304848,31.306376,-6.001528,legit
14,3.039149,60.8146,66.016923,-5.202323,legit
12,3.084963,33.769092,48.99182,-15.222728,legit
6,1.918296,6.779654,7.657904,-0.87825,legit
8,2.75,14.513389,24.094696,-9.581306,legit
11,3.459432,21.266157,23.458478,-2.192321,legit
8,2.5,24.885948,22.194228,2.691721,legit
12,2.855389,37.572065,50.350373,-12.778308,legit
7,2.521641,11.590773,14.601476,-3.010703,legit
10,2.921928,46.619037,58.208803,-11.589766,legit
9,2.947703,26.627906,22.347878,4.280028,legit
19,3.260828,95.560085,92.237365,3.322721,legit
14,2.896292,36.457844,48.217625,-11.759781,legit
20,3.584184,81.426171,71.104895,10.321276,legit
4,2,8.569528,8.314601,0.254927,legit
9,2.725481,30.923216,33.659625,-2.736409,legit
8,2.5,18.820729,23.654271,-4.833542,legit
12,2.855389,32.221268,40.138581,-7.917312,legit
10,2.846439,19.363847,21.406005,-2.042159,legit
5,2.321928,6.403573,9.614919,-3.211346,legit
10,3.121928,20.750022,25.038428,-4.288406,legit
6,2.251629,5.024116,12.937647,-7.913531,legit
7,2.521641,16.02474,22.529029,-6.504289,legit
7,2.235926,14.05587,16.637894,-2.582023,legit
12,2.918296,46.192136,63.361818,-17.169682,legit
16,3.5,40.169478,54.35056,-14.181082,legit
15,3.373557,51.425059,57.090001,-5.664942,legit
6,2.584963,24.766968,23.671598,1.09537,legit
6,2.251629,4.476426,6.255816,-1.77939,legit
27,3.531941,101.85069,119.634718,-17.784028,legit
11,3.095795,39.724614,52.781364,-13.05675,legit
5,1.921928,5.453181,7.554996,-2.101815,legit
10,2.921928,35.335527,38.25177,-2.916243,legit
8,2.25,9.262198,9.913725,-0.651526,legit
14,3.182006,41.356049,64.929029,-23.57298,legit
7,2.807355,26.148798,31.84924,-5.700442,legit
15,3.240224,73.645031,86.41905,-12.774019,legit
4,2,4.482659,8.45154,-3.968881,legit
12,3.251629,31.82529,47.925758,-16.100468,legit
8,3,19.571817,19.880653,-0.308836,legit
15,3.139572,31.396632,27.977923,3.418709,legit
14,3.521641,52.25083,47.255957,4.994873,legit
8,2.5,18.21337,19.478926,-1.265556,legit
12,2.918296,23.969811,38.422379,-14.452568,legit
11,3.095795,39.260995,49.594064,-10.333069,legit
6,2.584963,8.324076,9.142492,-0.818416,legit
7,2.807355,14.941267,21.662787,-6.72152,legit
9,2.641604,26.623287,28.39259,-1.769303,legit
11,3.095795,38.718443,29.273427,9.445016,legit
5,1.921928,6.139233,12.844074,-6.70484,legit
9,2.947703,15.83683,16.1239,-0.28707,legit
29,3.771437,143.676799,146.907385,-3.230585,legit
11,2.913977,46.094925,58.547188,-12.452263,legit
24,3.657268,89.164364,114.776437,-25.612072,legit
4,1.5,6.085819,5.989848,0.095971,legit
14,3.378783,51.744827,49.588442,2.156384,legit
8,2.5,18.071639,25.849467,-7.777828,legit
8,2.5,17.972803,22.563618,-4.590815,legit
5,2.321928,4.368268,6.652768,-2.2845,legit
12,3.084963,33.2614,34.110531,-0.849131,legit
9,2.725481,22.374158,27.972769,-5.598611,legit
12,3.251629,38.869543,56.571861,-17.702318,legit
13,3.085055,15.364994,15.029637,0.335358,legit
9,2.725481,10.77942,10.863109,-0.083689,legit
20,3.146439,95.65297,125.559579,-29.906609,legit
8,3,26.232578,29.300102,-3.067524,legit
15,3.189898,52.284935,63.947239,-11.662304,legit
7,2.235926,28.004781,31.91284,-3.908058,legit
12,3.022055,35.595585,43.27883,-7.683244,legit
8,2.155639,22.565899,26.396161,-3.830262,legit
15,3.056565,52.924733,59.791604,-6.866871,legit
7,2.521641,15.191655,20.146853,-4.955199,legit
7,2.807355,11.879233,21.263097,-9.383863,legit
11,3.095795,38.80676,55.462878,-16.656119,legit
16,3.625,50.676319,78.232446,-27.556126,legit
14,3.182006,48.210976,55.385086,-7.174109,legit
15,3.189898,61.416946,76.5103,-15.093355,legit
8,3,18.242085,25.942826,-7.700741,legit
9,2.281036,13.440876,12.351577,1.089299,legit
19,3.511085,88.041958,108.325901,-20.283943,legit
23,3.414441,100.692474,125.528456,-24.835982,legit
10,2.921928,23.343577,26.011651,-2.668074,legit
16,3.45282,61.933164,60.313399,1.619765,legit
8,2,13.835013,16.85748,-3.022467,legit
12,3.084963,37.537151,48.581318,-11.044167,legit
9,2.503258,27.710795,35.885324,-8.174529,legit
23,3.468577,112.229081,123.654142,-11.425061,legit
8,3,20.872444,23.686354,-2.81391,legit
17,3.175123,56.536503,74.97155,-18.435047,legit
16,3.625,55.720136,56.959875,-1.239738,legit
15,3.373557,54.334255,70.169952,-15.835697,legit
11,2.845351,47.152436,53.173645,-6.021209,legit
8,2.75,14.684581,18.736905,-4.052324,legit
9,2.947703,16.06542,18.584884,-2.519464,legit
13,3.238901,41.329185,44.90187,-3.572685,legit
5,2.321928,4.21948,4.405517,-0.186037,legit
19,3.471354,90.37645,106.541995,-16.165545,legit
13,3.334679,53.758639,32.682394,21.076245,legit
13,3.085055,59.57082,78.225222,-18.654402,legit
11,3.095795,36.868562,47.384373,-10.515812,legit
13,3.392747,53.898548,44.98994,8.908608,legit
14,3.182006,50.655528,49.402728,1.2528,legit
6,1.918296,11.475544,17.878519,-6.402976,legit
11,3.277613,30.977464,21.967522,9.009941,legit
9,2.725481,28.38746,43.31474,-14.92728,legit
8,2.75,33.933432,39.607919,-5.674486,legit
9,2.947703,14.64119,27.020152,-12.378962,legit
11,2.845351,40.457821,49.682053,-9.224232,legit
7,2.521641,12.289674,14.571209,-2.281535,legit
14,3.093069,42.151679,66.403152,-24.251472,legit
17,3.572469,54.992621,60.143533,-5.150912,legit
11,2.913977,28.768484,28.083625,0.684859,legit
11,3.095795,38.244203,41.407398,-3.163194,legit
9,3.169925,19.798079,23.912376,-4.114297,legit
10,2.646439,32.588949,45.779241,-13.190292,legit
29,3.65041,94.464005,125.028452,-30.564447,legit
18,3.530493,51.789526,65.507562,-13.718036,legit
9,2.947703,24.749757,34.362728,-9.612971,legit
10,3.121928,32.956569,37.286528,-4.329959,legit
10,2.721928,18.908004,15.320536,3.587468,legit
8,3,18.629699,27.344819,-8.71512,legit
14,3.235926,55.36989,75.301316,-19.931426,legit
7,2.521641,20.783999,28.072109,-7.28811,legit
10,2.921928,30.605656,29.594422,1.011234,legit
5,1.521928,5.871328,10.073631,-4.202303,legit
11,3.095795,46.862166,55.981339,-9.119173,legit
6,2.251629,14.241349,20.575163,-6.333815,legit
7,2.807355,17.479278,21.92727,-4.447993,legit
16,3.45282,57.178403,77.186244,-20.007841,legit
9,2.725481,16.868477,19.699014,-2.830537,legit
8,3,17.128362,21.498198,-4.369836,legit
9,2.725481,30.333883,33.07787,-2.743988,legit
12,3.418296,20.808134,31.522183,-10.714049,legit
15,3.506891,50.6352,63.070753,-12.435553,legit
8,2.155639,10.153428,13.940728,-3.787299,legit
16,3.030639,68.230996,77.814355,-9.583358,legit
16,3.030639,65.198342,102.940238,-37.741896,legit
9,2.947703,22.181881,31.385558,-9.203678,legit
8,3,26.728624,37.934715,-11.20609,legit
8,2.155639,21.092147,31.343488,-10.251341,legit
11,3.277613,25.743081,25.724793,0.018288,legit
25,3.39908,116.063786,105.306084,10.757702,legit
11,3.095795,23.244307,34.493196,-11.248889,legit
10,3.321928,19.069622,9.974461,9.095162,legit
4,1.5,2.532754,3.170848,-0.638094,legit
14,3.521641,51.041657,34.565443,16.476214,legit
7,2.807355,14.827906,16.386913,-1.559007,legit
10,3.121928,38.011547,37.654716,0.356831,legit
20,3.284184,61.47873,81.952683,-20.473953,legit
8,1.75,24.606899,25.103027,-0.496127,legit
21,3.213513,72.457496,95.438597,-22.981101,legit
7,2.521641,9.089388,10.315181,-1.225792,legit
15,3.240224,62.348621,75.569002,-13.220381,legit
8,2.75,23.253043,31.987802,-8.734759,legit
12,3.251629,36.753071,57.058616,-20.305545,legit
6,2.251629,17.059947,18.071149,-1.011203,legit
8,2.405639,18.069979,23.06554,-4.995561,legit
10,2.646439,16.977995,33.622642,-16.644647,legit
11,3.277613,23.214755,26.718668,-3.503914,legit
8,2.75,20.543677,24.999293,-4.455615,legit
13,3.180833,57.051331,62.843094,-5.791763,legit
10,2.646439,25.822424,25.053683,0.768742,legit
11,2.845351,29.185886,38.768348,-9.582462,legit
13,3.026987,48.628516,63.905135,-15.276619,legit
8,2.5,25.053931,36.749108,-11.695176,legit
8,2.75,21.429292,12.143061,9.286231,legit
8,3,23.46709,23.28889,0.1782,legit
9,2.725481,25.60345,34.80431,-9.20086,legit
13,2.661226,51.513882,67.114469,-15.600586,legit
34,3.664977,121.242694,111.810108,9.432586,legit
6,2.251629,13.659606,19.383618,-5.724013,legit
21,3.236857,108.75154,113.080984,-4.329444,legit
11,3.095795,29.865379,43.832981,-13.967602,legit
9,2.419382,26.465063,31.56894,-5.103877,legit
28,3.342371,125.141669,144.710628,-19.568959,legit
17,3.007196,45.950171,51.692633,-5.742461,legit
8,3,17.297122,20.496807,-3.199685,legit
11,3.095795,31.038091,44.642503,-13.604412,legit
7,2.521641,13.973552,18.766563,-4.793011,legit
10,2.846439,19.383761,24.144871,-4.76111,legit
10,3.121928,28.463171,37.983866,-9.520694,legit
24,3.740602,79.159619,62.93924,16.220379,legit
12,3.251629,55.006313,42.960746,12.045567,legit
7,2.521641,9.993373,13.878211,-3.884838,legit
6,2.584963,10.441649,17.866774,-7.425125,legit
4,1.5,4.208764,7.080908,-2.872144,legit
10,2.921928,28.837162,31.748952,-2.91179,legit
7,2.807355,20.728109,18.584742,2.143367,legit
6,2.584963,14.329795,15.862136,-1.532341,legit
8,2.75,20.623618,30.642236,-10.018619,legit
13,3.180833,48.272373,55.047878,-6.775506,legit
8,2.75,27.455142,34.586043,-7.130901,legit
12,3.251629,42.466611,43.364935,-0.898325,legit
9,2.947703,33.503095,46.156372,-12.653277,legit
13,3.026987,47.111906,39.506261,7.605645,legit
6,2.251629,4.351023,4.732828,-0.381805,legit
4,1.5,4.230806,6.370982,-2.140176,legit
15,2.689246,67.916343,70.708127,-2.791784,legit
12,3.022055,42.812424,40.951173,1.861251,legit
14,3.182006,49.272784,52.050732,-2.777948,legit
10,2.646439,24.379644,34.17184,-9.792196,legit
10,2.721928,38.137432,46.775443,-8.638011,legit
12,3.084963,43.26796,30.704701,12.563259,legit
7,2.807355,20.138901,20.664191,-0.52529,legit
13,2.968919,51.67953,68.198776,-16.519246,legit
13,2.931209,36.289628,68.225958,-31.93633,legit
17,3.616875,54.867199,73.986046,-19.118847,legit
12,3.251629,37.740461,43.729247,-5.988786,legit
11,3.095795,27.317643,31.478275,-4.160631,legit
12,3.251629,36.518962,56.281629,-19.762667,legit
17,3.29277,75.344189,103.502877,-28.158689,legit
15,3.373557,46.897213,57.375339,-10.478126,legit
7,2.521641,17.788565,26.395707,-8.607141,legit
14,3.235926,51.374869,46.213793,5.161077,legit
5,2.321928,8.738164,8.43726,0.300905,legit
13,3.392747,48.531952,66.762182,-18.230231,legit
12,3.084963,20.663122,25.519649,-4.856527,legit
15,3.106891,38.804186,47.405446,-8.60126,legit
12,2.918296,20.778709,22.862566,-2.083856,legit
9,2.503258,17.555579,26.631101,-9.075522,legit
15,3.189898,68.866024,83.170009,-14.303985,legit
21,3.463281,99.812324,112.95642,-13.144096,legit
6,2.584963,15.10458,16.210408,-1.105828,legit
10,2.521928,17.075057,27.628858,-10.553801,legit
11,3.027169,42.025792,45.619851,-3.594059,legit
10,3.121928,28.572129,39.194879,-10.62275,legit
13,3.238901,34.255402,23.781194,10.474208,legit
12,3.251629,40.413494,47.678731,-7.265237,legit
14,3.182006,24.229252,30.121494,-5.892241,legit
6,2.584963,10.155258,12.980623,-2.825366,legit
13,2.719295,47.973532,63.780129,-15.806598,legit
9,2.947703,29.204624,35.115573,-5.910949,legit
10,2.721928,28.89394,39.718113,-10.824173,legit
17,3.028639,51.653523,66.916432,-15.262908,legit
12,2.855389,38.72367,54.082388,-15.358718,legit
13,3.334679,38.350259,42.707356,-4.357097,legit
9,2.503258,27.073309,39.549563,-12.476254,legit
6,2.251629,13.716982,19.58175,-5.864768,legit
11,3.095795,41.914664,49.675298,-7.760634,legit
11,3.459432,40.078254,46.036147,-5.957893,legit
23,3.621176,95.239524,113.325293,-18.085769,legit
7,2.521641,11.387456,17.889327,-6.501871,legit
8,3,18.506944,30.634644,-12.1277,legit
7,2.235926,23.405441,33.381871,-9.976429,legit
22,3.663533,98.312692,92.751563,5.561129,legit
6,2.584963,3.969789,4.480194,-0.510405,legit
7,2.128085,7.880358,10.0733,-2.192941,legit
11,2.913977,22.859938,25.773948,-2.914011,legit
9,2.641604,19.950115,13.37679,6.573325,legit
4,2,2.631444,3.630631,-0.999187,legit
16,3.25,56.385807,63.179012,-6.793206,legit
13,2.873141,49.08997,51.324813,-2.234843,legit
13,3.238901,36.127666,44.705737,-8.578071,legit
8,3,14.672958,17.766368,-3.09341,legit
9,2.503258,19.787017,30.366912,-10.579895,legit
9,2.725481,14.905785,23.449144,-8.54336,legit
10,3.121928,11.885376,3.535927,8.349449,legit
14,3.378783,52.751752,62.402421,-9.650669,legit
16,3.5,61.622755,78.126253,-16.503497,legit
13,2.565448,61.450169,75.3905,-13.940331,legit
13,2.777363,44.028752,62.345891,-18.317139,legit
22,3.732159,97.697864,119.055647,-21.357784,legit
13,3.238901,47.063589,56.360148,-9.296559,legit
8,2.75,27.272132,24.170335,3.101797,legit
19,3.070847,89.23479,80.117386,9.117404,legit
10,2.321928,34.542332,43.814943,-9.272612,legit
8,3,9.313933,10.287872,-0.97394,legit
7,2.807355,10.930056,9.270947,1.659109,legit
14,3.521641,47.154777,47.716277,-0.561499,legit
10,3.121928,27.274797,30.66961,-3.394813,legit
8,2.75,17.644336,14.856749,2.787586,legit
8,2.75,9.505525,0,9.505525,legit
19,3.616349,79.099624,83.261473,-4.161849,legit
21,3.118275,87.886255,110.426861,-22.540605,legit
10,3.321928,35.068393,38.044106,-2.975714,legit
12,3.251629,25.343842,35.487027,-10.143185,legit
23,2.996631,97.418963,137.178535,-39.759571,legit
14,2.950212,53.954532,61.530715,-7.576183,legit
15,3.323231,59.417207,52.588794,6.828413,legit
8,2.75,15.043948,23.365579,-8.321631,legit
9,3.169925,11.539476,16.297037,-4.757561,legit
11,3.277613,29.299036,44.776367,-15.47733,legit
22,3.459432,92.357581,73.09288,19.264702,legit
8,2.75,18.020322,20.957909,-2.937587,legit
11,2.663533,37.761651,45.907603,-8.145952,legit
